user_id,feature_enabled,experiment_selected_date,event_date,games_played,revenue
2968,1,1/17/18,1/21/18,27,0
2968,1,1/17/18,1/22/18,26,0
2968,1,1/17/18,1/23/18,23,0
2968,1,1/17/18,1/24/18,19,0
2978,0,1/18/18,1/16/18,12,0
2978,0,1/18/18,1/17/18,12,0
2978,0,1/18/18,1/18/18,16,0
2978,0,1/18/18,1/19/18,14,0
2978,0,1/18/18,1/20/18,12,0
2978,0,1/18/18,1/21/18,10,0
2978,0,1/18/18,1/22/18,22,0
2978,0,1/18/18,1/23/18,11,0
2978,0,1/18/18,1/24/18,14,0
2987,0,1/18/18,1/18/18,6,0
2987,0,1/18/18,1/20/18,5,0
2987,0,1/18/18,1/23/18,6,0
2987,0,1/18/18,1/24/18,5,0
2991,1,1/17/18,1/15/18,14,0
2991,1,1/17/18,1/16/18,10,0
2991,1,1/17/18,1/17/18,13,0
2991,1,1/17/18,1/19/18,16,0
2991,1,1/17/18,1/21/18,12,0
2991,1,1/17/18,1/22/18,8,0
2991,1,1/17/18,1/23/18,9,0
2991,1,1/17/18,1/24/18,10,0
2999,0,1/17/18,1/17/18,8,0
2999,0,1/17/18,1/19/18,16,0
2999,0,1/17/18,1/20/18,4,0
2999,0,1/17/18,1/21/18,5,0
2999,0,1/17/18,1/22/18,3,0
2999,0,1/17/18,1/23/18,0,0
2999,0,1/17/18,1/24/18,2,0
3006,0,1/19/18,1/19/18,1,0
3007,0,1/17/18,1/16/18,14,0
3007,0,1/17/18,1/17/18,5,0
3007,0,1/17/18,1/20/18,2,0
3007,0,1/17/18,1/21/18,7,0
3007,0,1/17/18,1/22/18,17,0
3007,0,1/17/18,1/23/18,4,0
3007,0,1/17/18,1/24/18,9,0
3014,1,1/21/18,1/21/18,24,0
3015,1,1/18/18,1/17/18,5,0
3015,1,1/18/18,1/18/18,3,0
3015,1,1/18/18,1/19/18,3,0
3015,1,1/18/18,1/20/18,1,0
3015,1,1/18/18,1/21/18,5,0
3015,1,1/18/18,1/23/18,2,0
3021,1,1/17/18,1/16/18,3,0
3021,1,1/17/18,1/17/18,5,0
3021,1,1/17/18,1/18/18,6,0
3021,1,1/17/18,1/19/18,8,0
3021,1,1/17/18,1/20/18,5,0
3021,1,1/17/18,1/21/18,5,0
3021,1,1/17/18,1/22/18,2,0
3021,1,1/17/18,1/23/18,5,0
3021,1,1/17/18,1/24/18,6,0
3030,1,1/17/18,1/17/18,6,0
3030,1,1/17/18,1/18/18,7,0
3030,1,1/17/18,1/19/18,10,0
3030,1,1/17/18,1/20/18,18,0
3030,1,1/17/18,1/21/18,18,0
3030,1,1/17/18,1/22/18,28,0
3030,1,1/17/18,1/24/18,2,0
3037,0,1/17/18,1/15/18,26,0
3037,0,1/17/18,1/16/18,23,0
3037,0,1/17/18,1/17/18,29,0
3037,0,1/17/18,1/18/18,31,0
3037,0,1/17/18,1/19/18,26,0
3037,0,1/17/18,1/20/18,24,0
3037,0,1/17/18,1/21/18,15,0
3037,0,1/17/18,1/22/18,17,0
3037,0,1/17/18,1/23/18,16,0
3037,0,1/17/18,1/24/18,12,0
3047,1,1/18/18,1/18/18,19,0
3047,1,1/18/18,1/19/18,9,0
3047,1,1/18/18,1/21/18,8,0
3047,1,1/18/18,1/23/18,8,0
3051,0,1/17/18,1/15/18,25,0
3051,0,1/17/18,1/16/18,26,0
3051,0,1/17/18,1/17/18,32,0
3051,0,1/17/18,1/18/18,1,0
3051,0,1/17/18,1/19/18,12,0
3051,0,1/17/18,1/20/18,7,0
3051,0,1/17/18,1/21/18,6,0
3051,0,1/17/18,1/22/18,14,0
3051,0,1/17/18,1/23/18,15,0
3051,0,1/17/18,1/24/18,12,0
3061,0,1/17/18,1/15/18,15,0
3061,0,1/17/18,1/16/18,6,0
3061,0,1/17/18,1/17/18,11,0
3061,0,1/17/18,1/20/18,11,0
3061,0,1/17/18,1/22/18,0,0
3061,0,1/17/18,1/23/18,0,0
3067,0,1/17/18,1/15/18,1,0
3067,0,1/17/18,1/17/18,5,0
3067,0,1/17/18,1/18/18,1,0
3070,1,1/17/18,1/15/18,16,0
3070,1,1/17/18,1/16/18,16,0
3070,1,1/17/18,1/17/18,18,0
3070,1,1/17/18,1/18/18,8,0
3070,1,1/17/18,1/19/18,31,0
3070,1,1/17/18,1/20/18,17,0
3070,1,1/17/18,1/21/18,23,0
3070,1,1/17/18,1/22/18,13,0
3070,1,1/17/18,1/23/18,10,0
3070,1,1/17/18,1/24/18,12,0
3080,1,1/20/18,1/20/18,1,0
3080,1,1/20/18,1/23/18,0,0
3082,1,1/17/18,1/15/18,0,0
3082,1,1/17/18,1/16/18,0,0
3082,1,1/17/18,1/17/18,1,0
3082,1,1/17/18,1/18/18,2,0
3082,1,1/17/18,1/19/18,0,0
3082,1,1/17/18,1/21/18,5,0
3088,0,1/17/18,1/15/18,15,0
3088,0,1/17/18,1/16/18,21,0
3088,0,1/17/18,1/17/18,17,0
3088,0,1/17/18,1/18/18,22,0
3088,0,1/17/18,1/19/18,20,0
3088,0,1/17/18,1/20/18,24,0
3088,0,1/17/18,1/21/18,24,0
3088,0,1/17/18,1/22/18,10,0
3088,0,1/17/18,1/23/18,10,0
3088,0,1/17/18,1/24/18,14,0
3098,1,1/22/18,1/22/18,3,0
3099,1,1/18/18,1/16/18,6,0
3099,1,1/18/18,1/18/18,5,0
3099,1,1/18/18,1/21/18,7,0
3102,1,1/21/18,1/21/18,4,0
3103,0,1/17/18,1/15/18,19,0
3103,0,1/17/18,1/16/18,14,0
3103,0,1/17/18,1/17/18,20,0
3103,0,1/17/18,1/18/18,30,0
3103,0,1/17/18,1/19/18,25,0
3103,0,1/17/18,1/20/18,18,0
3103,0,1/17/18,1/21/18,30,0
3103,0,1/17/18,1/22/18,15,0
3103,0,1/17/18,1/23/18,0,0
3103,0,1/17/18,1/24/18,0,0
3113,0,1/17/18,1/15/18,5,0
3113,0,1/17/18,1/17/18,0,0
3113,0,1/17/18,1/21/18,6,0
3113,0,1/17/18,1/22/18,21,0
3113,0,1/17/18,1/23/18,2,0
3118,0,1/21/18,1/21/18,32,0
3119,1,1/17/18,1/17/18,6,0
3119,1,1/17/18,1/18/18,1,0
3119,1,1/17/18,1/19/18,2,0
3119,1,1/17/18,1/20/18,3,0
3119,1,1/17/18,1/21/18,0,0
3124,0,1/17/18,1/15/18,22,0
3124,0,1/17/18,1/16/18,8,0
3124,0,1/17/18,1/17/18,24,0
3124,0,1/17/18,1/18/18,13,0
3124,0,1/17/18,1/19/18,19,0
3124,0,1/17/18,1/20/18,15,0
3124,0,1/17/18,1/21/18,20,0
3124,0,1/17/18,1/22/18,19,0
3124,0,1/17/18,1/23/18,17,0
3124,0,1/17/18,1/24/18,5,0
3134,1,1/20/18,1/20/18,6,0
3134,1,1/20/18,1/21/18,6,0
3134,1,1/20/18,1/22/18,10,0
3134,1,1/20/18,1/23/18,8,0
3134,1,1/20/18,1/24/18,0,0
3139,0,1/22/18,1/22/18,1,0
3140,0,1/20/18,1/20/18,17,0
3140,0,1/20/18,1/21/18,7,0
3140,0,1/20/18,1/24/18,5,0
3143,0,1/23/18,1/23/18,13,0
3144,1,1/17/18,1/16/18,2,0
3144,1,1/17/18,1/17/18,2,0
3144,1,1/17/18,1/20/18,1,0
3144,1,1/17/18,1/22/18,6,0
3144,1,1/17/18,1/23/18,2,0
3144,1,1/17/18,1/24/18,3,0
3150,1,1/17/18,1/15/18,4,0
3150,1,1/17/18,1/16/18,18,0
3150,1,1/17/18,1/17/18,13,0
3150,1,1/17/18,1/18/18,21,0
3150,1,1/17/18,1/19/18,17,0
3150,1,1/17/18,1/20/18,10,0
3150,1,1/17/18,1/21/18,12,0
3150,1,1/17/18,1/22/18,0,0
3150,1,1/17/18,1/23/18,0,0
3150,1,1/17/18,1/24/18,4,0
3160,0,1/19/18,1/17/18,6,0
3160,0,1/19/18,1/19/18,5,0
3160,0,1/19/18,1/20/18,8,0
3160,0,1/19/18,1/21/18,13,0
3160,0,1/19/18,1/22/18,5,0
3165,1,1/17/18,1/15/18,16,0
3165,1,1/17/18,1/16/18,22,0
3165,1,1/17/18,1/17/18,34,0
3165,1,1/17/18,1/18/18,27,0
3165,1,1/17/18,1/19/18,23,0
3165,1,1/17/18,1/20/18,16,0
3165,1,1/17/18,1/21/18,24,0
3165,1,1/17/18,1/22/18,26,0
3165,1,1/17/18,1/23/18,24,0
3165,1,1/17/18,1/24/18,15,0
3175,0,1/17/18,1/16/18,1,0
3175,0,1/17/18,1/17/18,25,0
3175,0,1/17/18,1/18/18,57,0
3175,0,1/17/18,1/19/18,25,0
3175,0,1/17/18,1/20/18,17,0
3175,0,1/17/18,1/21/18,26,0
3175,0,1/17/18,1/22/18,16,0
3175,0,1/17/18,1/23/18,18,0
3175,0,1/17/18,1/24/18,30,0
3184,0,1/17/18,1/17/18,10,0
3184,0,1/17/18,1/18/18,25,0
3184,0,1/17/18,1/19/18,10,0
3184,0,1/17/18,1/20/18,10,0
3184,0,1/17/18,1/21/18,11,0
3184,0,1/17/18,1/22/18,0,0
3184,0,1/17/18,1/23/18,0,0
3184,0,1/17/18,1/24/18,4,0
3192,0,1/21/18,1/21/18,0,0
3192,0,1/21/18,1/22/18,0,0
3194,0,1/17/18,1/15/18,1,0
3194,0,1/17/18,1/16/18,0,0
3194,0,1/17/18,1/17/18,5,0
3197,1,1/17/18,1/15/18,21,0
3197,1,1/17/18,1/16/18,19,0
3197,1,1/17/18,1/17/18,14,0
3197,1,1/17/18,1/18/18,17,0
3197,1,1/17/18,1/19/18,3,0
3197,1,1/17/18,1/20/18,10,0
3197,1,1/17/18,1/21/18,10,0
3197,1,1/17/18,1/22/18,10,0
3197,1,1/17/18,1/23/18,10,0
3197,1,1/17/18,1/24/18,13,0
3207,1,1/20/18,1/20/18,4,0
3207,1,1/20/18,1/21/18,13,0
3207,1,1/20/18,1/22/18,17,0
3207,1,1/20/18,1/23/18,16,0
3207,1,1/20/18,1/24/18,8,0
3212,0,1/20/18,1/20/18,8,0
3213,1,1/17/18,1/17/18,3,0
3214,1,1/17/18,1/15/18,4,0
3214,1,1/17/18,1/17/18,7,0
3214,1,1/17/18,1/19/18,16,0
3214,1,1/17/18,1/20/18,27,0
3214,1,1/17/18,1/21/18,23,0
3214,1,1/17/18,1/22/18,1,0
3214,1,1/17/18,1/23/18,4,0
3214,1,1/17/18,1/24/18,7,0
3222,1,1/21/18,1/21/18,1,0
3223,0,1/17/18,1/15/18,1,0
3223,0,1/17/18,1/16/18,5,0
3223,0,1/17/18,1/17/18,2,0
3223,0,1/17/18,1/21/18,5,0
3227,0,1/17/18,1/15/18,0,0
3227,0,1/17/18,1/16/18,11,0
3227,0,1/17/18,1/17/18,12,0
3227,0,1/17/18,1/18/18,17,0
3227,0,1/17/18,1/19/18,6,0
3227,0,1/17/18,1/20/18,13,0
3227,0,1/17/18,1/21/18,12,0
3227,0,1/17/18,1/22/18,0,0
3227,0,1/17/18,1/23/18,0,0
3227,0,1/17/18,1/24/18,0,0
3237,1,1/21/18,1/21/18,10,0
3237,1,1/21/18,1/24/18,3,0
3239,1,1/17/18,1/15/18,16,0
3239,1,1/17/18,1/16/18,4,0
3239,1,1/17/18,1/17/18,20,0
3239,1,1/17/18,1/18/18,0,0
3239,1,1/17/18,1/19/18,5,0
3239,1,1/17/18,1/20/18,5,0
3239,1,1/17/18,1/22/18,9,0
3239,1,1/17/18,1/24/18,5,0
3247,0,1/17/18,1/15/18,6,0
3247,0,1/17/18,1/16/18,6,0
3247,0,1/17/18,1/17/18,9,0
3247,0,1/17/18,1/18/18,1,0
3247,0,1/17/18,1/19/18,5,0
3247,0,1/17/18,1/20/18,9,0
3247,0,1/17/18,1/22/18,5,0
3247,0,1/17/18,1/23/18,5,0
3247,0,1/17/18,1/24/18,18,0
3256,1,1/17/18,1/15/18,12,0
3256,1,1/17/18,1/16/18,9,0
3256,1,1/17/18,1/17/18,10,0
3256,1,1/17/18,1/18/18,14,0
3256,1,1/17/18,1/19/18,12,0
3256,1,1/17/18,1/20/18,17,0
3256,1,1/17/18,1/21/18,5,0
3256,1,1/17/18,1/22/18,0,0
3256,1,1/17/18,1/23/18,5,0
3256,1,1/17/18,1/24/18,7,0
3266,1,1/21/18,1/21/18,22,0
3267,1,1/18/18,1/16/18,18,1.99
3267,1,1/18/18,1/17/18,7,0
3267,1,1/18/18,1/18/18,12,3.98
3267,1,1/18/18,1/20/18,14,0
3267,1,1/18/18,1/21/18,18,3.98
3267,1,1/18/18,1/22/18,16,0
3267,1,1/18/18,1/23/18,4,0
3267,1,1/18/18,1/24/18,7,0
3275,0,1/17/18,1/17/18,0,0
3276,1,1/18/18,1/16/18,5,0
3276,1,1/18/18,1/18/18,5,0
3276,1,1/18/18,1/19/18,17,0
3276,1,1/18/18,1/20/18,8,0
3276,1,1/18/18,1/21/18,8,0
3276,1,1/18/18,1/22/18,7,0
3276,1,1/18/18,1/24/18,0,0
3283,0,1/19/18,1/17/18,3,0
3283,0,1/19/18,1/19/18,4,0
3283,0,1/19/18,1/22/18,5,0
3283,0,1/19/18,1/23/18,0,0
3283,0,1/19/18,1/24/18,0,0
3288,0,1/17/18,1/15/18,4,0
3288,0,1/17/18,1/16/18,11,0
3288,0,1/17/18,1/17/18,8,0
3288,0,1/17/18,1/18/18,5,0
3288,0,1/17/18,1/19/18,5,0
3288,0,1/17/18,1/22/18,3,0
3288,0,1/17/18,1/23/18,3,0
3288,0,1/17/18,1/24/18,2,0
3296,0,1/17/18,1/15/18,17,0
3296,0,1/17/18,1/16/18,11,0
3296,0,1/17/18,1/17/18,10,0
3296,0,1/17/18,1/18/18,8,0
3296,0,1/17/18,1/19/18,10,0
3296,0,1/17/18,1/20/18,8,0
3296,0,1/17/18,1/21/18,28,0
3296,0,1/17/18,1/22/18,13,0
3296,0,1/17/18,1/23/18,18,0
3296,0,1/17/18,1/24/18,18,0
3306,0,1/17/18,1/15/18,25,0
3306,0,1/17/18,1/16/18,25,0
3306,0,1/17/18,1/17/18,29,0
3306,0,1/17/18,1/18/18,36,0
3306,0,1/17/18,1/19/18,41,0
3306,0,1/17/18,1/20/18,36,0
3306,0,1/17/18,1/21/18,34,0
3306,0,1/17/18,1/22/18,31,0
3306,0,1/17/18,1/23/18,39,0
3306,0,1/17/18,1/24/18,37,0
3316,1,1/20/18,1/20/18,6,0
3316,1,1/20/18,1/21/18,23,0
3316,1,1/20/18,1/22/18,18,0
3316,1,1/20/18,1/23/18,15,0
3316,1,1/20/18,1/24/18,16,0
3321,0,1/17/18,1/17/18,2,0
3322,1,1/20/18,1/18/18,21,0
3322,1,1/20/18,1/19/18,25,0
3322,1,1/20/18,1/20/18,31,0
3322,1,1/20/18,1/21/18,24,0
3322,1,1/20/18,1/22/18,0,0
3322,1,1/20/18,1/23/18,14,0
3322,1,1/20/18,1/24/18,14,0
3329,0,1/20/18,1/20/18,35,0
3329,0,1/20/18,1/21/18,27,0
3329,0,1/20/18,1/22/18,12,0
3329,0,1/20/18,1/23/18,2,0
3333,1,1/17/18,1/15/18,20,1.99
3333,1,1/17/18,1/16/18,9,0
3333,1,1/17/18,1/17/18,28,5.97
3333,1,1/17/18,1/18/18,9,0
3333,1,1/17/18,1/19/18,7,3.98
3333,1,1/17/18,1/20/18,10,0
3333,1,1/17/18,1/21/18,21,3.98
3333,1,1/17/18,1/22/18,5,0
3341,0,1/17/18,1/15/18,6,0
3341,0,1/17/18,1/16/18,9,0
3341,0,1/17/18,1/17/18,11,0
3341,0,1/17/18,1/18/18,7,0
3341,0,1/17/18,1/20/18,18,0
3341,0,1/17/18,1/21/18,9,0
3341,0,1/17/18,1/22/18,7,0
3341,0,1/17/18,1/23/18,1,0
3341,0,1/17/18,1/24/18,10,0
3350,0,1/17/18,1/15/18,0,0
3350,0,1/17/18,1/16/18,29,0
3350,0,1/17/18,1/17/18,20,0
3350,0,1/17/18,1/18/18,11,0
3350,0,1/17/18,1/19/18,28,0
3350,0,1/17/18,1/20/18,15,0
3350,0,1/17/18,1/21/18,28,0
3350,0,1/17/18,1/22/18,41,0
3350,0,1/17/18,1/23/18,5,0
3350,0,1/17/18,1/24/18,6,0
3360,0,1/17/18,1/16/18,8,0
3360,0,1/17/18,1/17/18,11,0
3360,0,1/17/18,1/18/18,10,0
3360,0,1/17/18,1/19/18,9,0
3360,0,1/17/18,1/20/18,25,0
3360,0,1/17/18,1/21/18,24,0
3360,0,1/17/18,1/22/18,5,0
3360,0,1/17/18,1/23/18,5,0
3360,0,1/17/18,1/24/18,0,0
3369,0,1/20/18,1/20/18,3,0
3369,0,1/20/18,1/21/18,18,0
3369,0,1/20/18,1/22/18,0,0
3369,0,1/20/18,1/23/18,4,0
3369,0,1/20/18,1/24/18,23,0
3374,0,1/17/18,1/15/18,9,0
3374,0,1/17/18,1/16/18,5,0
3374,0,1/17/18,1/17/18,2,0
3374,0,1/17/18,1/18/18,11,0
3374,0,1/17/18,1/19/18,2,0
3374,0,1/17/18,1/20/18,6,0
3374,0,1/17/18,1/21/18,1,0
3374,0,1/17/18,1/22/18,6,0
3374,0,1/17/18,1/23/18,16,0
3374,0,1/17/18,1/24/18,14,0
3384,0,1/16/18,1/14/18,19,0
3384,0,1/16/18,1/15/18,20,0
3384,0,1/16/18,1/16/18,22,0
3384,0,1/16/18,1/17/18,21,0
3384,0,1/16/18,1/18/18,16,0
3384,0,1/16/18,1/19/18,19,0
3384,0,1/16/18,1/20/18,18,0
3384,0,1/16/18,1/21/18,14,0
3384,0,1/16/18,1/22/18,5,0
3384,0,1/16/18,1/23/18,1,0
3384,0,1/16/18,1/24/18,16,0
3395,0,1/17/18,1/15/18,19,0
3395,0,1/17/18,1/16/18,0,0
3395,0,1/17/18,1/17/18,11,0
3395,0,1/17/18,1/18/18,14,0
3395,0,1/17/18,1/19/18,10,0
3395,0,1/17/18,1/20/18,5,0
3395,0,1/17/18,1/21/18,14,0
3395,0,1/17/18,1/22/18,0,0
3395,0,1/17/18,1/23/18,0,0
3395,0,1/17/18,1/24/18,2,0
3405,0,1/17/18,1/15/18,12,0
3405,0,1/17/18,1/16/18,18,0
3405,0,1/17/18,1/17/18,11,0
3405,0,1/17/18,1/18/18,12,0
3405,0,1/17/18,1/19/18,5,0
3405,0,1/17/18,1/20/18,23,0
3405,0,1/17/18,1/21/18,10,0
3405,0,1/17/18,1/22/18,0,0
3405,0,1/17/18,1/23/18,0,0
3405,0,1/17/18,1/24/18,6,0
3415,1,1/17/18,1/15/18,7,0
3415,1,1/17/18,1/16/18,6,0
3415,1,1/17/18,1/17/18,5,0
3415,1,1/17/18,1/18/18,10,0
3415,1,1/17/18,1/19/18,5,0
3415,1,1/17/18,1/20/18,6,0
3415,1,1/17/18,1/21/18,6,0
3415,1,1/17/18,1/22/18,5,0
3415,1,1/17/18,1/23/18,5,0
3415,1,1/17/18,1/24/18,6,0
3425,1,1/17/18,1/15/18,13,0
3425,1,1/17/18,1/16/18,5,0
3425,1,1/17/18,1/17/18,15,0
3425,1,1/17/18,1/18/18,14,0
3425,1,1/17/18,1/19/18,7,0
3425,1,1/17/18,1/20/18,10,0
3425,1,1/17/18,1/21/18,6,0
3425,1,1/17/18,1/22/18,0,0
3425,1,1/17/18,1/23/18,0,0
3434,0,1/18/18,1/16/18,4,0
3434,0,1/18/18,1/18/18,2,0
3434,0,1/18/18,1/20/18,10,0
3434,0,1/18/18,1/21/18,13,0
3434,0,1/18/18,1/22/18,3,0
3434,0,1/18/18,1/23/18,5,0
3434,0,1/18/18,1/24/18,10,0
3441,1,1/17/18,1/15/18,21,0
3441,1,1/17/18,1/16/18,7,0
3441,1,1/17/18,1/17/18,13,0
3441,1,1/17/18,1/18/18,10,0
3441,1,1/17/18,1/19/18,14,0
3441,1,1/17/18,1/20/18,10,0
3441,1,1/17/18,1/21/18,12,0
3441,1,1/17/18,1/22/18,5,0
3441,1,1/17/18,1/23/18,4,0
3441,1,1/17/18,1/24/18,13,0
3451,0,1/17/18,1/16/18,16,0
3451,0,1/17/18,1/17/18,9,0
3451,0,1/17/18,1/18/18,16,0
3451,0,1/17/18,1/19/18,9,0
3451,0,1/17/18,1/20/18,23,0
3451,0,1/17/18,1/21/18,23,0
3451,0,1/17/18,1/22/18,11,0
3451,0,1/17/18,1/23/18,20,0
3451,0,1/17/18,1/24/18,12,0
3460,1,1/23/18,1/23/18,16,0
3461,1,1/20/18,1/19/18,0,0
3461,1,1/20/18,1/20/18,14,0
3461,1,1/20/18,1/21/18,11,0
3461,1,1/20/18,1/22/18,5,0
3461,1,1/20/18,1/24/18,0,0
3466,0,1/17/18,1/15/18,1,0
3466,0,1/17/18,1/16/18,11,0
3466,0,1/17/18,1/17/18,4,0
3466,0,1/17/18,1/18/18,26,0
3466,0,1/17/18,1/19/18,8,0
3466,0,1/17/18,1/20/18,13,0
3466,0,1/17/18,1/21/18,6,0
3466,0,1/17/18,1/22/18,13,0
3466,0,1/17/18,1/23/18,1,0
3475,0,1/17/18,1/15/18,33,0
3475,0,1/17/18,1/16/18,21,0
3475,0,1/17/18,1/17/18,22,3.98
3475,0,1/17/18,1/18/18,4,0
3475,0,1/17/18,1/19/18,8,0
3475,0,1/17/18,1/20/18,20,1.99
3475,0,1/17/18,1/21/18,26,0
3475,0,1/17/18,1/22/18,18,0
3475,0,1/17/18,1/23/18,29,0
3475,0,1/17/18,1/24/18,34,0
3485,0,1/17/18,1/15/18,1,0
3485,0,1/17/18,1/16/18,14,0
3485,0,1/17/18,1/17/18,11,0
3485,0,1/17/18,1/18/18,1,0
3485,0,1/17/18,1/19/18,19,0
3485,0,1/17/18,1/20/18,9,0
3485,0,1/17/18,1/21/18,8,0
3485,0,1/17/18,1/22/18,17,0
3485,0,1/17/18,1/23/18,26,0
3485,0,1/17/18,1/24/18,22,0
3495,0,1/17/18,1/15/18,8,0
3495,0,1/17/18,1/17/18,9,0
3495,0,1/17/18,1/22/18,6,0
3495,0,1/17/18,1/23/18,6,0
3495,0,1/17/18,1/24/18,3,0
3500,1,1/17/18,1/15/18,21,0
3500,1,1/17/18,1/16/18,14,0
3500,1,1/17/18,1/17/18,10,0
3500,1,1/17/18,1/18/18,7,0
3500,1,1/17/18,1/19/18,9,0
3500,1,1/17/18,1/20/18,9,0
3500,1,1/17/18,1/21/18,6,0
3500,1,1/17/18,1/22/18,10,0
3500,1,1/17/18,1/23/18,10,0
3500,1,1/17/18,1/24/18,10,0
3510,0,1/18/18,1/18/18,6,0
3510,0,1/18/18,1/21/18,5,0
3510,0,1/18/18,1/22/18,6,0
3510,0,1/18/18,1/23/18,11,0
3514,0,1/17/18,1/17/18,14,0
3514,0,1/17/18,1/18/18,22,0
3514,0,1/17/18,1/19/18,15,0
3514,0,1/17/18,1/20/18,23,0
3514,0,1/17/18,1/21/18,12,0
3514,0,1/17/18,1/22/18,19,0
3514,0,1/17/18,1/23/18,15,0
3514,0,1/17/18,1/24/18,19,0
3522,0,1/17/18,1/15/18,15,0
3522,0,1/17/18,1/16/18,13,0
3522,0,1/17/18,1/17/18,15,0
3522,0,1/17/18,1/18/18,2,0
3522,0,1/17/18,1/19/18,5,0
3522,0,1/17/18,1/20/18,6,0
3522,0,1/17/18,1/23/18,1,0
3522,0,1/17/18,1/24/18,4,0
3530,0,1/17/18,1/15/18,0,0
3530,0,1/17/18,1/16/18,8,0
3530,0,1/17/18,1/17/18,10,0
3530,0,1/17/18,1/18/18,18,0
3530,0,1/17/18,1/19/18,13,0
3530,0,1/17/18,1/20/18,10,0
3530,0,1/17/18,1/21/18,7,0
3530,0,1/17/18,1/22/18,5,0
3530,0,1/17/18,1/23/18,0,0
3530,0,1/17/18,1/24/18,5,0
3540,1,1/17/18,1/15/18,5,0
3540,1,1/17/18,1/16/18,20,0
3540,1,1/17/18,1/17/18,16,0
3540,1,1/17/18,1/20/18,6,0
3540,1,1/17/18,1/22/18,5,0
3545,1,1/17/18,1/17/18,2,0
3545,1,1/17/18,1/18/18,9,0
3545,1,1/17/18,1/21/18,5,0
3545,1,1/17/18,1/22/18,0,0
3545,1,1/17/18,1/24/18,5,0
3550,0,1/17/18,1/15/18,21,0
3550,0,1/17/18,1/16/18,21,0
3550,0,1/17/18,1/17/18,35,0
3550,0,1/17/18,1/18/18,31,0
3550,0,1/17/18,1/19/18,13,0
3550,0,1/17/18,1/20/18,25,0
3550,0,1/17/18,1/21/18,18,0
3550,0,1/17/18,1/22/18,1,0
3550,0,1/17/18,1/23/18,1,0
3550,0,1/17/18,1/24/18,0,0
3560,0,1/18/18,1/17/18,11,0
3560,0,1/18/18,1/18/18,1,0
3560,0,1/18/18,1/19/18,12,0
3560,0,1/18/18,1/20/18,8,0
3560,0,1/18/18,1/21/18,3,0
3560,0,1/18/18,1/22/18,7,0
3560,0,1/18/18,1/23/18,5,0
3560,0,1/18/18,1/24/18,7,0
3568,1,1/17/18,1/16/18,7,0
3568,1,1/17/18,1/17/18,6,0
3568,1,1/17/18,1/18/18,5,0
3568,1,1/17/18,1/19/18,7,0
3568,1,1/17/18,1/20/18,8,0
3573,0,1/23/18,1/23/18,5,0
3573,0,1/23/18,1/24/18,5,0
3575,1,1/18/18,1/17/18,5,0
3575,1,1/18/18,1/18/18,10,0
3575,1,1/18/18,1/20/18,8,0
3575,1,1/18/18,1/22/18,10,0
3575,1,1/18/18,1/23/18,0,0
3580,1,1/21/18,1/21/18,5,0
3581,1,1/17/18,1/15/18,7,0
3581,1,1/17/18,1/16/18,12,0
3581,1,1/17/18,1/17/18,7,0
3581,1,1/17/18,1/18/18,12,0
3581,1,1/17/18,1/19/18,13,0
3581,1,1/17/18,1/20/18,0,0
3581,1,1/17/18,1/21/18,6,0
3581,1,1/17/18,1/22/18,10,0
3581,1,1/17/18,1/23/18,12,0
3581,1,1/17/18,1/24/18,10,0
3591,1,1/17/18,1/17/18,8,0
3591,1,1/17/18,1/18/18,4,0
3591,1,1/17/18,1/19/18,15,0
3591,1,1/17/18,1/20/18,15,0
3591,1,1/17/18,1/21/18,16,0
3591,1,1/17/18,1/22/18,8,0
3591,1,1/17/18,1/23/18,0,0
3591,1,1/17/18,1/24/18,0,0
3599,0,1/18/18,1/16/18,3,0
3599,0,1/18/18,1/17/18,14,0
3599,0,1/18/18,1/18/18,8,0
3599,0,1/18/18,1/19/18,10,0
3599,0,1/18/18,1/20/18,17,0
3599,0,1/18/18,1/21/18,27,0
3599,0,1/18/18,1/22/18,7,0
3599,0,1/18/18,1/23/18,5,0
3599,0,1/18/18,1/24/18,4,0
3608,0,1/18/18,1/18/18,1,0
3608,0,1/18/18,1/22/18,3,0
3608,0,1/18/18,1/24/18,12,0
3611,1,1/16/18,1/14/18,7,0
3611,1,1/16/18,1/15/18,7,0
3611,1,1/16/18,1/16/18,18,0
3611,1,1/16/18,1/17/18,13,0
3611,1,1/16/18,1/20/18,9,0
3611,1,1/16/18,1/21/18,6,0
3611,1,1/16/18,1/22/18,19,0
3611,1,1/16/18,1/23/18,17,0
3611,1,1/16/18,1/24/18,9,0
3620,0,1/17/18,1/15/18,2,0
3620,0,1/17/18,1/16/18,7,0
3620,0,1/17/18,1/17/18,6,0
3620,0,1/17/18,1/18/18,9,0
3620,0,1/17/18,1/19/18,10,0
3620,0,1/17/18,1/20/18,10,0
3620,0,1/17/18,1/21/18,15,0
3620,0,1/17/18,1/23/18,7,0
3620,0,1/17/18,1/24/18,15,0
3629,0,1/17/18,1/15/18,10,0
3629,0,1/17/18,1/16/18,18,0
3629,0,1/17/18,1/17/18,36,0
3629,0,1/17/18,1/18/18,18,0
3629,0,1/17/18,1/19/18,5,0
3629,0,1/17/18,1/20/18,5,0
3629,0,1/17/18,1/21/18,0,0
3629,0,1/17/18,1/22/18,20,0
3629,0,1/17/18,1/23/18,11,0
